address,name,chainId
0xDf7FF54aAcAcbFf42dfe29DD6144A69b629f8C9e,AaveV2Ethereum ASSETS ZRX A_TOKEN,1
0x85791D117A392097590bDeD3bD5abB8d5A20491A,AaveV2Ethereum ASSETS ZRX V_TOKEN,1
0x91773a61759398d33C252F25A38DA77a51e0c9Ff,AaveV2Ethereum ASSETS ZRX INTEREST_RATE_STRATEGY,1
0x2Da4983a622a8498bb1a21FaE9D8F6C664939962,AaveV2Ethereum ASSETS ZRX ORACLE,1
0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,AaveV2Ethereum ASSETS UNI UNDERLYING,1
0xB9D7CB55f463405CDfBe4E90a6D2Df01C2B92BF1,AaveV2Ethereum ASSETS UNI A_TOKEN,1
0x5BdB050A92CADcCfCDcCCBFC17204a1C9cC0Ab73,AaveV2Ethereum ASSETS UNI V_TOKEN,1
0x87cCa171a2125efca9868F9Bc1FfD7B7c80dC5a3,AaveV2Ethereum ASSETS UNI INTEREST_RATE_STRATEGY,1
0xD6aA3D25116d8dA79Ea0246c4826EB951872e02e,AaveV2Ethereum ASSETS UNI ORACLE,1
0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,AaveV2Ethereum ASSETS AAVE UNDERLYING,1
0xFFC97d72E13E01096502Cb8Eb52dEe56f74DAD7B,AaveV2Ethereum ASSETS AAVE A_TOKEN,1
0xF7DBA49d571745D9d7fcb56225B05BEA803EBf3C,AaveV2Ethereum ASSETS AAVE V_TOKEN,1
0xd4cA26F2496195C4F886D464D8578368236bB747,AaveV2Ethereum ASSETS AAVE INTEREST_RATE_STRATEGY,1
0x6Df09E975c830ECae5bd4eD9d90f3A95a4f88012,AaveV2Ethereum ASSETS AAVE ORACLE,1
0x0D8775F648430679A709E98d2b0Cb6250d2887EF,AaveV2Ethereum ASSETS BAT UNDERLYING,1
0x05Ec93c0365baAeAbF7AefFb0972ea7ECdD39CF1,AaveV2Ethereum ASSETS BAT A_TOKEN,1
0xfc218A6Dfe6901CB34B1a5281FC6f1b8e7E56877,AaveV2Ethereum ASSETS BAT V_TOKEN,1
0x91773a61759398d33C252F25A38DA77a51e0c9Ff,AaveV2Ethereum ASSETS BAT INTEREST_RATE_STRATEGY,1
0x0d16d4528239e9ee52fa531af613AcdB23D88c94,AaveV2Ethereum ASSETS BAT ORACLE,1
0x4Fabb145d64652a948d72533023f6E7A623C7C53,AaveV2Ethereum ASSETS BUSD UNDERLYING,1
0xA361718326c15715591c299427c62086F69923D9,AaveV2Ethereum ASSETS BUSD A_TOKEN,1
0xbA429f7011c9fa04cDd46a2Da24dc0FF0aC6099c,AaveV2Ethereum ASSETS BUSD V_TOKEN,1
0x2821B41F1fA07c0270A3f0de91B24B9766F312FD,AaveV2Ethereum ASSETS BUSD INTEREST_RATE_STRATEGY,1
0x190be7269f53b4C3d8057b8c7a058A750ded1356,AaveV2Ethereum ASSETS BUSD ORACLE,1
0x6B175474E89094C44Da98b954EedeAC495271d0F,AaveV2Ethereum ASSETS DAI UNDERLYING,1
0x028171bCA77440897B824Ca71D1c56caC55b68A3,AaveV2Ethereum ASSETS DAI A_TOKEN,1
0x6C3c78838c761c6Ac7bE9F59fe808ea2A6E4379d,AaveV2Ethereum ASSETS DAI V_TOKEN,1
0x231537BE2db93464B7A1D50AbF9390c0Da0FB65D,AaveV2Ethereum ASSETS DAI INTEREST_RATE_STRATEGY,1
0x53a7856Cb3092E9c7C2c50e05E5b24462B7B9698,AaveV2Ethereum ASSETS DAI ORACLE,1
0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,AaveV2Ethereum ASSETS ENJ UNDERLYING,1
0xaC6Df26a590F08dcC95D5a4705ae8abbc88509Ef,AaveV2Ethereum ASSETS ENJ A_TOKEN,1
0x38995F292a6E31b78203254fE1cdd5Ca1010A446,AaveV2Ethereum ASSETS ENJ V_TOKEN,1
0x2c206fa2127aB7f1CE3dc987daf683Ed5B9CF069,AaveV2Ethereum ASSETS ENJ INTEREST_RATE_STRATEGY,1
0x24D9aB51950F3d62E9144fdC2f3135DAA6Ce8D1B,AaveV2Ethereum ASSETS ENJ ORACLE,1
0xdd974D5C2e2928deA5F71b9825b8b646686BD200,AaveV2Ethereum ASSETS KNC UNDERLYING,1
0x39C6b3e42d6A679d7D776778Fe880BC9487C2EDA,AaveV2Ethereum ASSETS KNC A_TOKEN,1
0x6B05D1c608015Ccb8e205A690cB86773A96F39f1,AaveV2Ethereum ASSETS KNC V_TOKEN,1
0x2c206fa2127aB7f1CE3dc987daf683Ed5B9CF069,AaveV2Ethereum ASSETS KNC INTEREST_RATE_STRATEGY,1
0x656c0544eF4C98A6a98491833A89204Abb045d6b,AaveV2Ethereum ASSETS KNC ORACLE,1
0x514910771AF9Ca656af840dff83E8264EcF986CA,AaveV2Ethereum ASSETS LINK UNDERLYING,1
0xa06bC25B5805d5F8d82847D191Cb4Af5A3e873E0,AaveV2Ethereum ASSETS LINK A_TOKEN,1
0x0b8f12b1788BFdE65Aa1ca52E3e9F3Ba401be16D,AaveV2Ethereum ASSETS LINK V_TOKEN,1
0x2c206fa2127aB7f1CE3dc987daf683Ed5B9CF069,AaveV2Ethereum ASSETS LINK INTEREST_RATE_STRATEGY,1
0xDC530D9457755926550b59e8ECcdaE7624181557,AaveV2Ethereum ASSETS LINK ORACLE,1
0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,AaveV2Ethereum ASSETS MANA UNDERLYING,1
0xa685a61171bb30d4072B338c80Cb7b2c865c873E,AaveV2Ethereum ASSETS MANA A_TOKEN,1
0x0A68976301e46Ca6Ce7410DB28883E309EA0D352,AaveV2Ethereum ASSETS MANA V_TOKEN,1
0x91773a61759398d33C252F25A38DA77a51e0c9Ff,AaveV2Ethereum ASSETS MANA INTEREST_RATE_STRATEGY,1
0x82A44D92D6c329826dc557c5E1Be6ebeC5D5FeB9,AaveV2Ethereum ASSETS MANA ORACLE,1
0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,AaveV2Ethereum ASSETS MKR UNDERLYING,1
0xc713e5E149D5D0715DcD1c156a020976e7E56B88,AaveV2Ethereum ASSETS MKR A_TOKEN,1
0xba728eAd5e496BE00DCF66F650b6d7758eCB50f8,AaveV2Ethereum ASSETS MKR V_TOKEN,1
0x2c206fa2127aB7f1CE3dc987daf683Ed5B9CF069,AaveV2Ethereum ASSETS MKR INTEREST_RATE_STRATEGY,1
0x24551a8Fb2A7211A25a17B1481f043A8a8adC7f2,AaveV2Ethereum ASSETS MKR ORACLE,1
0x408e41876cCCDC0F92210600ef50372656052a38,AaveV2Ethereum ASSETS REN UNDERLYING,1
0xCC12AbE4ff81c9378D670De1b57F8e0Dd228D77a,AaveV2Ethereum ASSETS REN A_TOKEN,1
0xcd9D82d33bd737De215cDac57FE2F7f04DF77FE0,AaveV2Ethereum ASSETS REN V_TOKEN,1
0x2c206fa2127aB7f1CE3dc987daf683Ed5B9CF069,AaveV2Ethereum ASSETS REN INTEREST_RATE_STRATEGY,1
0x3147D7203354Dc06D9fd350c7a2437bcA92387a4,AaveV2Ethereum ASSETS REN ORACLE,1
0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,AaveV2Ethereum ASSETS SNX UNDERLYING,1
0x35f6B052C598d933D69A4EEC4D04c73A191fE6c2,AaveV2Ethereum ASSETS SNX A_TOKEN,1
0x267EB8Cf715455517F9BD5834AeAE3CeA1EBdbD8,AaveV2Ethereum ASSETS SNX V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS SNX INTEREST_RATE_STRATEGY,1
0x79291A9d692Df95334B1a0B3B4AE6bC606782f8c,AaveV2Ethereum ASSETS SNX ORACLE,1
0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,AaveV2Ethereum ASSETS sUSD UNDERLYING,1
0x6C5024Cd4F8A59110119C56f8933403A539555EB,AaveV2Ethereum ASSETS sUSD A_TOKEN,1
0xdC6a3Ab17299D9C2A412B0e0a4C1f55446AE0817,AaveV2Ethereum ASSETS sUSD V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS sUSD INTEREST_RATE_STRATEGY,1
0xC3c79aa824373c793E60901428e11884BFeD83Ed,AaveV2Ethereum ASSETS sUSD ORACLE,1
0x0000000000085d4780B73119b644AE5ecd22b376,AaveV2Ethereum ASSETS TUSD UNDERLYING,1
0x101cc05f4A51C0319f570d5E146a8C625198e636,AaveV2Ethereum ASSETS TUSD A_TOKEN,1
0x01C0eb1f8c6F1C1bF74ae028697ce7AA2a8b0E92,AaveV2Ethereum ASSETS TUSD V_TOKEN,1
0x2821B41F1fA07c0270A3f0de91B24B9766F312FD,AaveV2Ethereum ASSETS TUSD INTEREST_RATE_STRATEGY,1
0x34A99cE5B513Baa1e27af7eED8E9E190e0F92ce1,AaveV2Ethereum ASSETS TUSD ORACLE,1
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,AaveV2Ethereum ASSETS USDC UNDERLYING,1
0xBcca60bB61934080951369a648Fb03DF4F96263C,AaveV2Ethereum ASSETS USDC A_TOKEN,1
0x619beb58998eD2278e08620f97007e1116D5D25b,AaveV2Ethereum ASSETS USDC V_TOKEN,1
0x4e1494475048fa155F1D837B6bD51458bD170f48,AaveV2Ethereum ASSETS USDC INTEREST_RATE_STRATEGY,1
0x0B9a09cc52afc0d38ACcbd649aca1Da299d34454,AaveV2Ethereum ASSETS USDC ORACLE,1
0xD533a949740bb3306d119CC777fa900bA034cd52,AaveV2Ethereum ASSETS CRV UNDERLYING,1
0x8dAE6Cb04688C62d939ed9B68d32Bc62e49970b1,AaveV2Ethereum ASSETS CRV A_TOKEN,1
0x00ad8eBF64F141f1C81e9f8f792d3d1631c6c684,AaveV2Ethereum ASSETS CRV V_TOKEN,1
0x35FE8C9924718f286463e659be35b4122eEe907F,AaveV2Ethereum ASSETS CRV INTEREST_RATE_STRATEGY,1
0x8a12Be339B0cD1829b91Adc01977caa5E9ac121e,AaveV2Ethereum ASSETS CRV ORACLE,1
0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,AaveV2Ethereum ASSETS GUSD UNDERLYING,1
0xD37EE7e4f452C6638c96536e68090De8cBcdb583,AaveV2Ethereum ASSETS GUSD A_TOKEN,1
0x279AF5b99540c1A3A7E3CDd326e19659401eF99e,AaveV2Ethereum ASSETS GUSD V_TOKEN,1
0xE85Bf1E770bc3dC52A25594C2c16059a01aA8406,AaveV2Ethereum ASSETS GUSD INTEREST_RATE_STRATEGY,1
0xEc6f4Cd64d28Ef32507e2dc399948aAe9Bbedd7e,AaveV2Ethereum ASSETS GUSD ORACLE,1
0xba100000625a3754423978a60c9317c58a424e3D,AaveV2Ethereum ASSETS BAL UNDERLYING,1
0x272F97b7a56a387aE942350bBC7Df5700f8a4576,AaveV2Ethereum ASSETS BAL A_TOKEN,1
0x13210D4Fe0d5402bd7Ecbc4B5bC5cFcA3b71adB0,AaveV2Ethereum ASSETS BAL V_TOKEN,1
0x503eFA3651E247F9078C6F66bb93E2a81566EE00,AaveV2Ethereum ASSETS BAL INTEREST_RATE_STRATEGY,1
0xC1438AA3823A6Ba0C159CfA8D98dF5A994bA120b,AaveV2Ethereum ASSETS BAL ORACLE,1
0x8798249c2E607446EfB7Ad49eC89dD1865Ff4272,AaveV2Ethereum ASSETS xSUSHI UNDERLYING,1
0xF256CC7847E919FAc9B808cC216cAc87CCF2f47a,AaveV2Ethereum ASSETS xSUSHI A_TOKEN,1
0xfAFEDF95E21184E3d880bd56D4806c4b8d31c69A,AaveV2Ethereum ASSETS xSUSHI V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS xSUSHI INTEREST_RATE_STRATEGY,1
0xF05D9B6C08757EAcb1fbec18e36A1B7566a13DEB,AaveV2Ethereum ASSETS xSUSHI ORACLE,1
0xD5147bc8e386d91Cc5DBE72099DAC6C9b99276F5,AaveV2Ethereum ASSETS renFIL UNDERLYING,1
0x514cd6756CCBe28772d4Cb81bC3156BA9d1744aa,AaveV2Ethereum ASSETS renFIL A_TOKEN,1
0x348e2eBD5E962854871874E444F4122399c02755,AaveV2Ethereum ASSETS renFIL V_TOKEN,1
0x311C866D55456e465e314A3E9830276B438A73f0,AaveV2Ethereum ASSETS renFIL INTEREST_RATE_STRATEGY,1
0x0606Be69451B1C9861Ac6b3626b99093b713E801,AaveV2Ethereum ASSETS renFIL ORACLE,1
0x03ab458634910AaD20eF5f1C8ee96F1D6ac54919,AaveV2Ethereum ASSETS RAI UNDERLYING,1
0xc9BC48c72154ef3e5425641a3c747242112a46AF,AaveV2Ethereum ASSETS RAI A_TOKEN,1
0xB5385132EE8321977FfF44b60cDE9fE9AB0B4e6b,AaveV2Ethereum ASSETS RAI V_TOKEN,1
0x7B3217A81D1ADe9B0666feA260228102E8105e99,AaveV2Ethereum ASSETS RAI INTEREST_RATE_STRATEGY,1
0x4ad7B025127e89263242aB68F0f9c4E5C033B489,AaveV2Ethereum ASSETS RAI ORACLE,1
0xD46bA6D942050d489DBd938a2C909A5d5039A161,AaveV2Ethereum ASSETS AMPL UNDERLYING,1
0x1E6bb68Acec8fefBD87D192bE09bb274170a0548,AaveV2Ethereum ASSETS AMPL A_TOKEN,1
0xf013D90E4e4E3Baf420dFea60735e75dbd42f1e1,AaveV2Ethereum ASSETS AMPL V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS AMPL INTEREST_RATE_STRATEGY,1
0x492575FDD11a0fCf2C6C719867890a7648d526eB,AaveV2Ethereum ASSETS AMPL ORACLE,1
0x8E870D67F660D95d5be530380D0eC0bd388289E1,AaveV2Ethereum ASSETS USDP UNDERLYING,1
0x2e8F4bdbE3d47d7d7DE490437AeA9915D930F1A3,AaveV2Ethereum ASSETS USDP A_TOKEN,1
0xFDb93B3b10936cf81FA59A02A7523B6e2149b2B7,AaveV2Ethereum ASSETS USDP V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS USDP INTEREST_RATE_STRATEGY,1
0x09e57964e9F314c61aA3614f9DdE037779Fc9ff1,AaveV2Ethereum ASSETS USDP ORACLE,1
0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,AaveV2Ethereum ASSETS DPI UNDERLYING,1
0x6F634c6135D2EBD550000ac92F494F9CB8183dAe,AaveV2Ethereum ASSETS DPI A_TOKEN,1
0x4dDff5885a67E4EffeC55875a3977D7E60F82ae0,AaveV2Ethereum ASSETS DPI V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS DPI INTEREST_RATE_STRATEGY,1
0x2fe9EcF3024B5A63f50Ec0eFC53b8fF2C09F2E93,AaveV2Ethereum ASSETS DPI ORACLE,1
0x853d955aCEf822Db058eb8505911ED77F175b99e,AaveV2Ethereum ASSETS FRAX UNDERLYING,1
0xd4937682df3C8aEF4FE912A96A74121C0829E664,AaveV2Ethereum ASSETS FRAX A_TOKEN,1
0xfE8F19B17fFeF0fDbfe2671F248903055AFAA8Ca,AaveV2Ethereum ASSETS FRAX V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS FRAX INTEREST_RATE_STRATEGY,1
0xfD4A67F3c42CCA8ab4De6fba35dc11ffc87EE65e,AaveV2Ethereum ASSETS FRAX ORACLE,1
0x956F47F50A910163D8BF957Cf5846D573E7f87CA,AaveV2Ethereum ASSETS FEI UNDERLYING,1
0x683923dB55Fead99A79Fa01A27EeC3cB19679cC3,AaveV2Ethereum ASSETS FEI A_TOKEN,1
0xC2e10006AccAb7B45D9184FcF5b7EC7763f5BaAe,AaveV2Ethereum ASSETS FEI V_TOKEN,1
0x77285e3CDD9a3CA67aEd9a3d7A3837bEbA0DBDdE,AaveV2Ethereum ASSETS FEI INTEREST_RATE_STRATEGY,1
0xac3AF0f4A52C577Cc2C241dF51a01FDe3D06D93B,AaveV2Ethereum ASSETS FEI ORACLE,1
0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,AaveV2Ethereum ASSETS stETH UNDERLYING,1
0x1982b2F5814301d4e9a8b0201555376e62F82428,AaveV2Ethereum ASSETS stETH A_TOKEN,1
0xA9DEAc9f00Dc4310c35603FCD9D34d1A750f81Db,AaveV2Ethereum ASSETS stETH V_TOKEN,1
0xff04ed5f7a6C3a0F1e5Ea20617F8C6f513D5A77c,AaveV2Ethereum ASSETS stETH INTEREST_RATE_STRATEGY,1
0xADE6CBA6c45aa8E9d0337cAc3D2619eabc39D901,AaveV2Ethereum ASSETS stETH ORACLE,1
0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,AaveV2Ethereum ASSETS ENS UNDERLYING,1
0x9a14e23A58edf4EFDcB360f68cd1b95ce2081a2F,AaveV2Ethereum ASSETS ENS A_TOKEN,1
0x176808047cc9b7A2C9AE202c593ED42dDD7C0D13,AaveV2Ethereum ASSETS ENS V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS ENS INTEREST_RATE_STRATEGY,1
0xd4641b75015E6536E8102D98479568D05D7123Db,AaveV2Ethereum ASSETS ENS ORACLE,1
0xa693B19d2931d498c5B318dF961919BB4aee87a5,AaveV2Ethereum ASSETS UST UNDERLYING,1
0xc2e2152647F4C26028482Efaf64b2Aa28779EFC4,AaveV2Ethereum ASSETS UST A_TOKEN,1
0xaf32001cf2E66C4C3af4205F6EA77112AA4160FE,AaveV2Ethereum ASSETS UST V_TOKEN,1
0x7B3217A81D1ADe9B0666feA260228102E8105e99,AaveV2Ethereum ASSETS UST INTEREST_RATE_STRATEGY,1
0x774a7BC8b395A3F9879197D21cF6e7c6a2639937,AaveV2Ethereum ASSETS UST ORACLE,1
0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,AaveV2Ethereum ASSETS CVX UNDERLYING,1
0x952749E07d7157bb9644A894dFAF3Bad5eF6D918,AaveV2Ethereum ASSETS CVX A_TOKEN,1
0x4Ae5E4409C6Dbc84A00f9f89e4ba096603fb7d50,AaveV2Ethereum ASSETS CVX V_TOKEN,1
0x2c206fa2127aB7f1CE3dc987daf683Ed5B9CF069,AaveV2Ethereum ASSETS CVX INTEREST_RATE_STRATEGY,1
0xC9CbF687f43176B302F03f5e58470b77D07c61c6,AaveV2Ethereum ASSETS CVX ORACLE,1
0x111111111117dC0aa78b770fA6A738034120C302,AaveV2Ethereum ASSETS ONE_INCH UNDERLYING,1
0xB29130CBcC3F791f077eAdE0266168E808E5151e,AaveV2Ethereum ASSETS ONE_INCH A_TOKEN,1
0xD7896C1B9b4455aFf31473908eB15796ad2295DA,AaveV2Ethereum ASSETS ONE_INCH V_TOKEN,1
0x6855E5544Cd803BF24c9612b3F12C009116B0ee1,AaveV2Ethereum ASSETS ONE_INCH INTEREST_RATE_STRATEGY,1
0x72AFAECF99C9d9C8215fF44C77B94B99C28741e8,AaveV2Ethereum ASSETS ONE_INCH ORACLE,1
0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,AaveV2Ethereum ASSETS LUSD UNDERLYING,1
0xce1871f791548600cb59efbefFC9c38719142079,AaveV2Ethereum ASSETS LUSD A_TOKEN,1
0x411066489AB40442d6Fc215aD7c64224120D33F2,AaveV2Ethereum ASSETS LUSD V_TOKEN,1
0x7B3217A81D1ADe9B0666feA260228102E8105e99,AaveV2Ethereum ASSETS LUSD INTEREST_RATE_STRATEGY,1
0xd44d9a2E4643d55c1FA503C01a6cbB874a48Ae2E,AaveV2Ethereum ASSETS LUSD ORACLE,1
0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c,AaveV2Ethereum COLLECTOR,1
0x9eCed0293e7B73CFf4a2b4F9C82aAc8346158bd9,AaveV2Ethereum CONFIG_ENGINE,1
0xAf5c88245CD02Ff3DF332EF1E1FfD5bc5D1d87cd,AaveV2Ethereum DEBT_SWAP_ADAPTER,1
0xd784927Ff2f95ba542BfC824c8a8a98F3495f6b5,AaveV2Ethereum DEFAULT_INCENTIVES_CONTROLLER,1
0x2CFe3ec4d5a6811f4B8067F0DE7e47DfA938Aa30,AaveV2Ethereum EMERGENCY_ADMIN,1
0xEE56e2B3D491590B5b31738cC34d5232F378a8D5,AaveV2Ethereum EMISSION_MANAGER,1
0x368e6441bB27159c6e8e6d3bbd9147BEcBA915E3,AaveV2Ethereum LENDING_POOL_COLLATERAL_MANAGER,1
0x8A32f49FFbA88aba6EFF96F45D8BD1D4b3f35c7D,AaveV2Ethereum LENDING_RATE_ORACLE,1
0xB748952c7BC638F31775245964707Bcc5DDFabFC,AaveV2Ethereum MIGRATION_HELPER,1
0xA50ba011c48153De246E5192C8f9258A2ba79Ca9,AaveV2Ethereum ORACLE,1
0x7d2768dE32b0b80b7a3454c06BdAc94A69DDc7A9,AaveV2Ethereum POOL,1
0xB53C1a33016B2DC2fF3653530bfF1848a515c8c5,AaveV2Ethereum POOL_ADDRESSES_PROVIDER,1
0x52D306e36E3B6B02c153d0266ff0f85d18BCD413,AaveV2Ethereum POOL_ADDRESSES_PROVIDER_REGISTRY,1
0x5300A1a15135EA4dc7aD5a167152C01EFc9b192A,AaveV2Ethereum POOL_ADMIN,1
0x311Bb771e4F8952E6Da169b425E7e92d6Ac45756,AaveV2Ethereum POOL_CONFIGURATOR,1
0x246ca67522dF5895cD6cf8807Ec161954ea1bA61,AaveV2Ethereum POOL_CONFIGURATOR_IMPL,1
0x02D84abD89Ee9DB409572f19B6e1596c301F3c81,AaveV2Ethereum POOL_IMPL,1
0xbD37610BBB1ddc2a22797F7e3f531B59902b7bA7,AaveV2Ethereum RATES_FACTORY,1
0x80Aca0C645fEdABaa20fd2Bf0Daf57885A309FE6,AaveV2Ethereum REPAY_WITH_COLLATERAL_ADAPTER,1
0x135896DE8421be2ec868E0b811006171D9df802A,AaveV2Ethereum SWAP_COLLATERAL_ADAPTER,1
0xD01ab9a6577E1D84F142e44D49380e23A340387d,AaveV2Ethereum UI_INCENTIVE_DATA_PROVIDER,1
0x00e50FAB64eBB37b87df06Aa46b8B35d5f1A4e1A,AaveV2Ethereum UI_POOL_DATA_PROVIDER,1
0x8E8dAd5409E0263a51C0aB5055dA66Be28cFF922,AaveV2Ethereum WALLET_BALANCE_PROVIDER,1
0xa0d9C1E9E48Ca30c8d8C3B5D69FF5dc1f6DFfC24,AaveV2Ethereum WETH_GATEWAY,1
0xc443AD9DDE3cecfB9dfC5736578f447aFE3590ba,AaveV2EthereumAMM AAVE_PROTOCOL_DATA_PROVIDER,1
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,AaveV2EthereumAMM ASSETS WETH UNDERLYING,1
0xf9Fb4AD91812b704Ba883B11d2B576E890a6730A,AaveV2EthereumAMM ASSETS WETH A_TOKEN,1
0xA4C273d9A0C1fe2674F0E845160d6232768a3064,AaveV2EthereumAMM ASSETS WETH V_TOKEN,1
